# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2018       3.001348101932e-11       1.002039749172e-12      -2.244643258010e-12       6.233092477754e-15       3.378635079518e-16       1.083245692797e-16      -8.742569653878e-18 
 2019       3.000594805526e-11       9.954650966625e-13      -2.236316256849e-12       6.226981294103e-15       3.371266442606e-16       1.082369020450e-16      -8.636156381126e-18 
 2020       2.999784404327e-11       9.889148733256e-13      -2.227684520316e-12       6.220875327537e-15       3.363916402287e-16       1.081430583583e-16      -8.530817260223e-18 
 2021       2.998915886346e-11       9.823905020228e-13      -2.218753023677e-12       6.214774231867e-15       3.356584913626e-16       1.080429304051e-16      -8.426481666531e-18 
 2022       2.997988236064e-11       9.758934109482e-13      -2.209526764464e-12       6.208677659375e-15       3.349271931238e-16       1.079364099966e-16      -8.323078685076e-18 
 2023       2.997000434422e-11       9.694250336355e-13      -2.200010762508e-12       6.202585260806e-15       3.341977409283e-16       1.078233885697e-16      -8.220537110182e-18 
 2024       2.995951458822e-11       9.629868089645e-13      -2.190210059964e-12       6.196496685370e-15       3.334701301470e-16       1.077037571860e-16      -8.118785445106e-18 
 2025       2.994840283120e-11       9.565801811671e-13      -2.180129721342e-12       6.190411580736e-15       3.327443561051e-16       1.075774065319e-16      -8.017751901679e-18 
 2026       2.993665877623e-11       9.502065998344e-13      -2.169774833534e-12       6.184329593037e-15       3.320204140827e-16       1.074442269178e-16      -7.917364399937e-18 
 2027       2.992427209083e-11       9.438675199228e-13      -2.159150505843e-12       6.178250366858e-15       3.312982993139e-16       1.073041082778e-16      -7.817550567761e-18 
 2028       2.991123240696e-11       9.375644017603e-13      -2.148261870014e-12       6.172173545244e-15       3.305780069876e-16       1.071569401693e-16      -7.718237740511e-18 
 2029       2.989752932094e-11       9.312987110533e-13      -2.137114080256e-12       6.166098769691e-15       3.298595322467e-16       1.070026117725e-16      -7.619352960666e-18 
 2030       2.988315239345e-11       9.250719188929e-13      -2.125712313280e-12       6.160025680149e-15       3.291428701884e-16       1.068410118899e-16      -7.520822977454e-18 
 2031       2.986809114945e-11       9.188855017612e-13      -2.114061768317e-12       6.153953915014e-15       3.284280158642e-16       1.066720289458e-16      -7.422574246494e-18 
 2032       2.985233507815e-11       9.127409415382e-13      -2.102167667157e-12       6.147883111134e-15       3.277149642796e-16       1.064955509861e-16      -7.324532929431e-18 
 2033       2.983587363300e-11       9.066397255076e-13      -2.090035254170e-12       6.141812903798e-15       3.270037103940e-16       1.063114656779e-16      -7.226624893570e-18 
 2034       2.981869623159e-11       9.005833463637e-13      -2.077669796338e-12       6.135742926742e-15       3.262942491210e-16       1.061196603086e-16      -7.128775711514e-18 
 2035       2.980079225565e-11       8.945733022181e-13      -2.065076583281e-12       6.129672812142e-15       3.255865753280e-16       1.059200217858e-16      -7.030910660802e-18 
 2036       2.978215105100e-11       8.886110966052e-13      -2.052260927289e-12       6.123602190614e-15       3.248806838361e-16       1.057124366370e-16      -6.932954723542e-18 
 2037       2.976276192751e-11       8.826982384899e-13      -2.039228163349e-12       6.117530691212e-15       3.241765694204e-16       1.054967910088e-16      -6.834832586049e-18 
 2038       2.974261415903e-11       8.768362422728e-13      -2.025983649173e-12       6.111457941425e-15       3.234742268093e-16       1.052729706667e-16      -6.736468638480e-18 
 2039       2.972169698341e-11       8.710266277978e-13      -2.012532765226e-12       6.105383567176e-15       3.227736506852e-16       1.050408609944e-16      -6.637786974475e-18 
 2040       2.969999960238e-11       8.652709203577e-13      -1.998880914758e-12       6.099307192820e-15       3.220748356837e-16       1.048003469938e-16      -6.538711390786e-18 
 2041       2.967751118158e-11       8.595706507011e-13      -1.985033523827e-12       6.093228441140e-15       3.213777763942e-16       1.045513132843e-16      -6.439165386920e-18 
 2042       2.965422085047e-11       8.539273550387e-13      -1.970996041333e-12       6.087146933349e-15       3.206824673593e-16       1.042936441020e-16      -6.339072164769e-18 
 2043       2.963011770229e-11       8.483425750496e-13      -1.956773939043e-12       6.081062289084e-15       3.199889030749e-16       1.040272233001e-16      -6.238354628253e-18 
 2044       2.960519079407e-11       8.428178578883e-13      -1.942372711623e-12       6.074974126406e-15       3.192970779903e-16       1.037519343476e-16      -6.136935382952e-18 
 2045       2.957942914652e-11       8.373547561904e-13      -1.927797876661e-12       6.068882061798e-15       3.186069865078e-16       1.034676603294e-16      -6.034736735743e-18 
 2046       2.955282174403e-11       8.319548280798e-13      -1.913054974701e-12       6.062785710164e-15       3.179186229831e-16       1.031742839458e-16      -5.931680694435e-18 
 2047       2.952535753461e-11       8.266196371743e-13      -1.898149569270e-12       6.056684684823e-15       3.172319817246e-16       1.028716875117e-16      -5.827688967410e-18 
 2048       2.949702542987e-11       8.213507525931e-13      -1.883087246906e-12       6.050578597511e-15       3.165470569940e-16       1.025597529565e-16      -5.722682963255e-18 
 2049       2.946781430495e-11       8.161497489623e-13      -1.867873617184e-12       6.044467058378e-15       3.158638430057e-16       1.022383618238e-16      -5.616583790399e-18 
 2050       2.943771299850e-11       8.110182064218e-13      -1.852514312752e-12       6.038349675986e-15       3.151823339270e-16       1.019073952704e-16      -5.509312256750e-18 
 2051       2.940671031262e-11       8.059577106318e-13      -1.837014989350e-12       6.032226057306e-15       3.145025238780e-16       1.015667340663e-16      -5.400788869332e-18 
 2052       2.937479501283e-11       8.009698527790e-13      -1.821381325846e-12       6.026095807717e-15       3.138244069316e-16       1.012162585943e-16      -5.290933833920e-18 
 2053       2.934195582804e-11       7.960562295835e-13      -1.805619024262e-12       6.019958531003e-15       3.131479771130e-16       1.008558488492e-16      -5.179667054675e-18 
 2054       2.930818145048e-11       7.912184433046e-13      -1.789733809802e-12       6.013813829354e-15       3.124732284004e-16       1.004853844377e-16      -5.066908133786e-18 
 2055       2.927346053567e-11       7.864581017478e-13      -1.773731430881e-12       6.007661303359e-15       3.118001547241e-16       1.001047445777e-16      -4.952576371099e-18 
 2056       2.923778170240e-11       7.817768182709e-13      -1.757617659153e-12       6.001500552009e-15       3.111287499672e-16       9.971380809812e-17      -4.836590763758e-18 
 2057       2.920113353265e-11       7.771762117909e-13      -1.741398289542e-12       5.995331172692e-15       3.104590079647e-16       9.931245343817e-17      -4.718870005841e-18 
 2058       2.916350457156e-11       7.726579067898e-13      -1.725079140267e-12       5.989152761191e-15       3.097909225043e-16       9.890055864718e-17      -4.599332487993e-18 
 2059       2.912488332743e-11       7.682235333216e-13      -1.708666052874e-12       5.982964911684e-15       3.091244873256e-16       9.847800138399e-17      -4.477896297066e-18 
 2060       2.908526145583e-11       7.638744270843e-13      -1.692164740577e-12       5.976767272059e-15       3.084596966008e-16       9.804472895417e-17      -4.354507461087e-18 
 2061       2.904464333701e-11       7.596107272936e-13      -1.675580332056e-12       5.970559710295e-15       3.077965463776e-16       9.760096896639e-17      -4.229224904267e-18 
 2062       2.900303656647e-11       7.554322724118e-13      -1.658917824476e-12       5.964342149262e-15       3.071350331466e-16       9.714702017199e-17      -4.102136094923e-18 
 2063       2.896044877701e-11       7.513388994983e-13      -1.642182234902e-12       5.958114511506e-15       3.064751533611e-16       9.668318256483e-17      -3.973328855382e-18 
 2064       2.891688763875e-11       7.473304442073e-13      -1.625378600322e-12       5.951876719247e-15       3.058169034378e-16       9.620975738282e-17      -3.842891362419e-18 
 2065       2.887236085919e-11       7.434067407862e-13      -1.608511977671e-12       5.945628694385e-15       3.051602797561e-16       9.572704710944e-17      -3.710912147693e-18 
 2066       2.882687618325e-11       7.395676220730e-13      -1.591587443857e-12       5.939370358494e-15       3.045052786588e-16       9.523535547531e-17      -3.577480098174e-18 
 2067       2.878044139332e-11       7.358129194950e-13      -1.574610095784e-12       5.933101632824e-15       3.038518964512e-16       9.473498745969e-17      -3.442684456587e-18 
 2068       2.873306430932e-11       7.321424630660e-13      -1.557585050377e-12       5.926822438297e-15       3.032001294016e-16       9.422624929206e-17      -3.306614821840e-18 
 2069       2.868475278872e-11       7.285560813847e-13      -1.540517444605e-12       5.920532695514e-15       3.025499737413e-16       9.370944845361e-17      -3.169361149463e-18 
 2070       2.863551472662e-11       7.250536016329e-13      -1.523412435507e-12       5.914232324747e-15       3.019014256640e-16       9.318489367883e-17      -3.031013752038e-18 
 2071       2.858535805579e-11       7.216348495728e-13      -1.506275200215e-12       5.907921245943e-15       3.012544813264e-16       9.265289495703e-17      -2.891663299640e-18 
 2072       2.853429074670e-11       7.182996495456e-13      -1.489110935980e-12       5.901599378720e-15       3.006091368476e-16       9.211376353383e-17      -2.751400820264e-18 
 2073       2.848232080759e-11       7.150478244692e-13      -1.471924860194e-12       5.895266642371e-15       2.999653883094e-16       9.156781191279e-17      -2.610317700267e-18 
 2074       2.842945628451e-11       7.118791958363e-13      -1.454722210414e-12       5.888922955861e-15       2.993232317561e-16       9.101535385686e-17      -2.468505684798e-18 
 2075       2.837570526136e-11       7.087935837121e-13      -1.437508244391e-12       5.882568237826e-15       2.986826631946e-16       9.045670438999e-17      -2.326056878232e-18 
 2076       2.832107585994e-11       7.057908067326e-13      -1.420288240087e-12       5.876202406573e-15       2.980436785938e-16       8.989217979860e-17      -2.183063744609e-18 
 2077       2.826557624004e-11       7.028706821023e-13      -1.403067495706e-12       5.869825380083e-15       2.974062738854e-16       8.932209763317e-17      -2.039619108065e-18 
 2078       2.820921459940e-11       7.000330255927e-13      -1.385851329715e-12       5.863437076003e-15       2.967704449633e-16       8.874677670978e-17      -1.895816153269e-18 
 2079       2.815199917384e-11       6.972776515393e-13      -1.368645080867e-12       5.857037411655e-15       2.961361876833e-16       8.816653711159e-17      -1.751748425855e-18 
 2080       2.809393823729e-11       6.946043728408e-13      -1.351454108228e-12       5.850626304027e-15       2.955034978638e-16       8.758170019045e-17      -1.607509832859e-18 
 2081       2.803504010180e-11       6.920130009559e-13      -1.334283791202e-12       5.844203669778e-15       2.948723712852e-16       8.699258856839e-17      -1.463194643152e-18 
 2082       2.797531311762e-11       6.895033459021e-13      -1.317139529552e-12       5.837769425235e-15       2.942428036899e-16       8.639952613918e-17      -1.318897487877e-18 
 2083       2.791476567327e-11       6.870752162533e-13      -1.300026743424e-12       5.831323486395e-15       2.936147907823e-16       8.580283806986e-17      -1.174713360879e-18 
 2084       2.785340619552e-11       6.847284191380e-13      -1.282950873377e-12       5.824865768922e-15       2.929883282289e-16       8.520285080228e-17      -1.030737619146e-18 
 2085       2.779124314950e-11       6.824627602370e-13      -1.265917380401e-12       5.818396188147e-15       2.923634116579e-16       8.459989205464e-17      -8.870659832377e-19 
 2086       2.772828503874e-11       6.802780437815e-13      -1.248931745943e-12       5.811914659070e-15       2.917400366596e-16       8.399429082304e-17      -7.437945377242e-19 
 2087       2.766454040519e-11       6.781740725513e-13      -1.231999471934e-12       5.805421096355e-15       2.911181987859e-16       8.338637738298e-17      -6.010197316188e-19 
 2088       2.760001782928e-11       6.761506478722e-13      -1.215126080811e-12       5.798915414336e-15       2.904978935504e-16       8.277648329094e-17      -4.588383788129e-19 
