# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  725       2.658327459542e-10       4.568400125261e-12      -1.713784837520e-11       0.000000000000e+00       2.022872399181e-14       5.542594337067e-15      -5.863647505127e-16 
  726       2.668956491392e-10       4.540720058543e-12      -1.724769538279e-11       0.000000000000e+00       2.012611644593e-14       5.547341128493e-15      -5.834579889250e-16 
  727       2.679684249660e-10       4.512474657222e-12      -1.735311681391e-11       0.000000000000e+00       2.002415582864e-14       5.551663914651e-15      -5.804883369905e-16 
  728       2.690505258305e-10       4.483675918928e-12      -1.745404072841e-11       0.000000000000e+00       1.992283513475e-14       5.555565446959e-15      -5.774544499156e-16 
  729       2.701413975903e-10       4.454336002705e-12      -1.755039471672e-11       0.000000000000e+00       1.982214720369e-14       5.559048534710e-15      -5.743549714279e-16 
  730       2.712404795419e-10       4.424467229589e-12      -1.764210589856e-11       0.000000000000e+00       1.972208471896e-14       5.562116045298e-15      -5.711885337398e-16 
  731       2.723472043978e-10       4.394082083193e-12      -1.772910092170e-11       0.000000000000e+00       1.962264020739e-14       5.564770904450e-15      -5.679537575121e-16 
  732       2.734610143416e-10       4.363193458583e-12      -1.781131668231e-11       0.000000000000e+00       1.952380692487e-14       5.567016242312e-15      -5.646496431862e-16 
  733       2.745814095916e-10       4.331815413175e-12      -1.788873272269e-11       0.000000000000e+00       1.942558153388e-14       5.568855834440e-15      -5.612767536060e-16 
  734       2.757079007591e-10       4.299962431951e-12      -1.796133947654e-11       0.000000000000e+00       1.932796147803e-14       5.570293670049e-15      -5.578360548878e-16 
  735       2.768399928389e-10       4.267649181156e-12      -1.802912760716e-11       0.000000000000e+00       1.923094410011e-14       5.571333807208e-15      -5.543285272371e-16 
  736       2.779771851901e-10       4.234890508932e-12      -1.809208800851e-11       0.000000000000e+00       1.913452664165e-14       5.571980373105e-15      -5.507551650007e-16 
  737       2.791189715161e-10       4.201701445956e-12      -1.815021180645e-11       0.000000000000e+00       1.903870624248e-14       5.572237564307e-15      -5.471169767174e-16 
  738       2.802648398458e-10       4.168097206081e-12      -1.820349035988e-11       0.000000000000e+00       1.894347994030e-14       5.572109647018e-15      -5.434149851694e-16 
  739       2.814142725140e-10       4.134093186968e-12      -1.825191526188e-11       0.000000000000e+00       1.884884467017e-14       5.571600957347e-15      -5.396502274339e-16 
  740       2.825667461419e-10       4.099704970725e-12      -1.829547834090e-11       0.000000000000e+00       1.875479726416e-14       5.570715901561e-15      -5.358237549338e-16 
  741       2.837217316181e-10       4.064948324545e-12      -1.833417166193e-11       0.000000000000e+00       1.866133445083e-14       5.569458956352e-15      -5.319366334896e-16 
  742       2.848786940788e-10       4.029839201341e-12      -1.836798752763e-11       0.000000000000e+00       1.856845285478e-14       5.567834669097e-15      -5.279899433704e-16 
  743       2.860370928887e-10       3.994393740387e-12      -1.839691847954e-11       0.000000000000e+00       1.847614899628e-14       5.565847658117e-15      -5.239847793451e-16 
  744       2.871963816216e-10       3.958628267951e-12      -1.842095729919e-11       0.000000000000e+00       1.838441929072e-14       5.563502612941e-15      -5.199222507339e-16 
  745       2.883560080409e-10       3.922559297934e-12      -1.844009700932e-11       0.000000000000e+00       1.829326004826e-14       5.560804294566e-15      -5.158034814596e-16 
  746       2.895154140802e-10       3.886203532507e-12      -1.845433087500e-11       0.000000000000e+00       1.820266747329e-14       5.557757535717e-15      -5.116296100984e-16 
  747       2.906740358243e-10       3.849577862747e-12      -1.846365240481e-11       0.000000000000e+00       1.811263766408e-14       5.554367241111e-15      -5.074017899320e-16 
  748       2.918313034893e-10       3.812699369277e-12      -1.846805535203e-11       0.000000000000e+00       1.802316661225e-14       5.550638387716e-15      -5.031211889982e-16 
  749       2.929866414037e-10       3.775585322900e-12      -1.846753371574e-11       0.000000000000e+00       1.793425020238e-14       5.546576025010e-15      -4.987889901425e-16 
  750       2.941394679886e-10       3.738253185238e-12      -1.846208174206e-11       0.000000000000e+00       1.784588421153e-14       5.542185275249e-15      -4.944063910693e-16 
  751       2.952891957385e-10       3.700720609369e-12      -1.845169392524e-11       0.000000000000e+00       1.775806430880e-14       5.537471333722e-15      -4.899746043934e-16 
  752       2.964352312023e-10       3.663005440461e-12      -1.843636500889e-11       0.000000000000e+00       1.767078605490e-14       5.532439469014e-15      -4.854948576909e-16 
  753       2.975769749633e-10       3.625125716414e-12      -1.841608998710e-11       0.000000000000e+00       1.758404490169e-14       5.527095023268e-15      -4.809683935508e-16 
  754       2.987138216201e-10       3.587099668496e-12      -1.839086410562e-11       0.000000000000e+00       1.749783619173e-14       5.521443412445e-15      -4.763964696261e-16 
  755       2.998451597674e-10       3.548945721976e-12      -1.836068286302e-11       0.000000000000e+00       1.741215515784e-14       5.515490126587e-15      -4.717803586854e-16 
  756       3.009703719764e-10       3.510682496766e-12      -1.832554201187e-11       0.000000000000e+00       1.732699692266e-14       5.509240730076e-15      -4.671213486636e-16 
  757       3.020888347754e-10       3.472328808055e-12      -1.828543755986e-11       0.000000000000e+00       1.724235649817e-14       5.502700861897e-15      -4.624207427139e-16 
  758       3.031999186306e-10       3.433903666950e-12      -1.824036577102e-11       0.000000000000e+00       1.715822878529e-14       5.495876235896e-15      -4.576798592586e-16 
  759       3.043029879266e-10       3.395426281106e-12      -1.819032316684e-11       0.000000000000e+00       1.707460857341e-14       5.488772641046e-15      -4.529000320405e-16 
  760       3.053974009473e-10       3.356916055373e-12      -1.813530652748e-11       0.000000000000e+00       1.699149053995e-14       5.481395941705e-15      -4.480826101742e-16 
  761       3.064825098559e-10       3.318392592423e-12      -1.807531289287e-11       0.000000000000e+00       1.690886924988e-14       5.473752077878e-15      -4.432289581975e-16 
  762       3.075576606762e-10       3.279875693394e-12      -1.801033956392e-11       0.000000000000e+00       1.682673915534e-14       5.465847065477e-15      -4.383404561226e-16 
  763       3.086221932729e-10       3.241385358526e-12      -1.794038410370e-11       0.000000000000e+00       1.674509459512e-14       5.457686996586e-15      -4.334184994872e-16 
  764       3.096754924700e-10       3.202940768885e-12      -1.786545223547e-11       0.000000000000e+00       1.666393047064e-14       5.449277028562e-15      -4.284645036145e-16 
  765       3.107171425155e-10       3.164557208940e-12      -1.778558170013e-11       0.000000000000e+00       1.658324428877e-14       5.440618329666e-15      -4.234799163766e-16 
  766       3.117467755277e-10       3.126249086486e-12      -1.770081885668e-11       0.000000000000e+00       1.650303415710e-14       5.431711075632e-15      -4.184662057763e-16 
  767       3.127640206162e-10       3.088030946661e-12      -1.761121082931e-11       0.000000000000e+00       1.642329811081e-14       5.422555455586e-15      -4.134248558126e-16 
  768       3.137685038723e-10       3.049917472371e-12      -1.751680551018e-11       0.000000000000e+00       1.634403411236e-14       5.413151672106e-15      -4.083573665334e-16 
  769       3.147598483608e-10       3.011923484721e-12      -1.741765156224e-11       0.000000000000e+00       1.626524005118e-14       5.403499941272e-15      -4.032652540872e-16 
  770       3.157376741109e-10       2.974063943439e-12      -1.731379842201e-11       0.000000000000e+00       1.618691374338e-14       5.393600492718e-15      -3.981500507752e-16 
  771       3.167015981073e-10       2.936353947307e-12      -1.720529630233e-11       0.000000000000e+00       1.610905293140e-14       5.383453569691e-15      -3.930133051040e-16 
  772       3.176512342811e-10       2.898808734589e-12      -1.709219619517e-11       0.000000000000e+00       1.603165528374e-14       5.373059429097e-15      -3.878565818372e-16 
  773       3.185861935014e-10       2.861443683455e-12      -1.697454987442e-11       0.000000000000e+00       1.595471839465e-14       5.362418341563e-15      -3.826814620477e-16 
  774       3.195060835661e-10       2.824274312415e-12      -1.685240989868e-11       0.000000000000e+00       1.587823978380e-14       5.351530591484e-15      -3.774895431701e-16 
  775       3.204105091930e-10       2.787316280741e-12      -1.672582961400e-11       0.000000000000e+00       1.580221689599e-14       5.340396477080e-15      -3.722824390524e-16 
  776       3.212990720113e-10       2.750585388900e-12      -1.659486315674e-11       0.000000000000e+00       1.572664710083e-14       5.329016310447e-15      -3.670617800088e-16 
  777       3.221713705522e-10       2.714097578978e-12      -1.645956545627e-11       0.000000000000e+00       1.565152769244e-14       5.317390417615e-15      -3.618292128710e-16 
  778       3.230270002403e-10       2.677868935111e-12      -1.631999223784e-11       0.000000000000e+00       1.557685588917e-14       5.305519138595e-15      -3.565864010411e-16 
  779       3.238655533848e-10       2.641915683908e-12      -1.617620002530e-11       0.000000000000e+00       1.550262883322e-14       5.293402827439e-15      -3.513350245434e-16 
  780       3.246866191706e-10       2.606254194887e-12      -1.602824614392e-11       0.000000000000e+00       1.542884359040e-14       5.281041852290e-15      -3.460767800766e-16 
  781       3.254897836491e-10       2.570900980895e-12      -1.587618872317e-11       0.000000000000e+00       1.535549714979e-14       5.268436595436e-15      -3.408133810660e-16 
  782       3.262746297299e-10       2.535872698540e-12      -1.572008669947e-11       0.000000000000e+00       1.528258642346e-14       5.255587453365e-15      -3.355465577157e-16 
  783       3.270407371714e-10       2.501186148618e-12      -1.555999981905e-11       0.000000000000e+00       1.521010824611e-14       5.242494836816e-15      -3.302780570605e-16 
  784       3.277876825721e-10       2.466858276542e-12      -1.539598864066e-11       0.000000000000e+00       1.513805937482e-14       5.229159170837e-15      -3.250096430184e-16 
  785       3.285150393621e-10       2.432906172768e-12      -1.522811453840e-11       0.000000000000e+00       1.506643648871e-14       5.215580894832e-15      -3.197430964425e-16 
  786       3.292223777934e-10       2.399347073223e-12      -1.505643970449e-11       0.000000000000e+00       1.499523618863e-14       5.201760462621e-15      -3.144802151731e-16 
  787       3.299092649318e-10       2.366198359736e-12      -1.488102715204e-11       0.000000000000e+00       1.492445499687e-14       5.187698342489e-15      -3.092228140904e-16 
  788       3.305752646479e-10       2.333477560462e-12      -1.470194071788e-11       0.000000000000e+00       1.485408935686e-14       5.173395017244e-15      -3.039727251657e-16 
  789       3.312199376076e-10       2.301202350312e-12      -1.451924506530e-11       0.000000000000e+00       1.478413563280e-14       5.158850984265e-15      -2.987317975146e-16 
  790       3.318428412642e-10       2.269390551380e-12      -1.433300568685e-11       0.000000000000e+00       1.471459010944e-14       5.144066755560e-15      -2.935018974482e-16 
  791       3.324435298486e-10       2.238060133374e-12      -1.414328890714e-11       0.000000000000e+00       1.464544899172e-14       5.129042857819e-15      -2.882849085261e-16 
